x,y,random
" 4,543 ",0.732,
" 4,544 ",0.781,
" 4,545 ",0.825,
" 4,546 ",0.852,
" 4,547 ",0.866,
" 4,548 ",0.878,
" 4,549 ",0.854,
" 4,550 ",0.849,
" 4,551 ",0.826,
" 4,552 ",0.786,
" 4,553 ",0.721,
" 4,554 ",0.627,
" 4,555 ",0.52,
" 4,556 ",0.449,
" 4,557 ",0.417,
" 4,558 ",0.417,
" 4,559 ",0.423,
" 4,560 ",0.335,
" 4,561 ",0.528,
" 4,562 ",0.724,
" 4,563 ",0.724,
" 4,564 ",0.678,
" 4,565 ",0.626,
" 4,566 ",0.571,
" 4,567 ",0.504,
" 4,568 ",0.419,
" 4,569 ",0.328,
" 4,570 ",0.262,
" 4,571 ",0.226,
" 4,572 ",0.213,
" 4,573 ",0.229,
" 4,574 ",0.244,
" 4,575 ",0.247,
" 4,576 ",0.237,
" 4,577 ",0.213,
" 4,578 ",0.18,
" 4,579 ",0.152,
" 4,580 ",0.15,
" 4,581 ",0.168,
" 4,582 ",0.175,
" 4,583 ",0.163,
" 4,584 ",0.114,
" 4,585 ",0.054,
" 4,586 ",0.107,
" 4,587 ",0.253,
" 4,588 ",0.416,
" 4,589 ",0.574,
" 4,590 ",0.696,
" 4,591 ",0.771,
" 4,592 ",0.797,
" 4,593 ",0.794,
" 4,594 ",0.802,
" 4,595 ",0.829,
" 4,596 ",0.854,
" 4,597 ",0.806,
" 4,598 ",0.698,
" 4,599 ",0.552,
" 4,600 ",0.367,
" 4,601 ",0.257,
" 4,602 ",0.257,
" 4,603 ",0.285,
" 4,604 ",0.303,
" 4,605 ",0.279,
" 4,606 ",0.225,
" 4,607 ",0.18,
" 4,608 ",0.11,
" 4,609 ",0.075,
" 4,610 ",0.153,
" 4,611 ",0.149,
" 4,612 ",0.093,
" 4,613 ",0.058,
" 4,614 ",0.045,
" 4,615 ",0.051,
" 4,616 ",0.049,
" 4,617 ",0.049,
" 4,618 ",0.054,
" 4,619 ",0.086,
" 4,620 ",0.241,
" 4,621 ",0.593,
" 4,622 ",0.794,
" 4,623 ",0.834,
" 4,624 ",0.839,
" 4,625 ",0.842,
" 4,626 ",0.834,
" 4,627 ",0.754,
" 4,628 ",0.587,
" 4,629 ",0.411,
" 4,630 ",0.226,
" 4,631 ",0.123,
" 4,632 ",0.087,
" 4,633 ",0.086,
" 4,634 ",0.129,
" 4,635 ",0.182,
" 4,636 ",0.198,
" 4,637 ",0.19,
" 4,638 ",0.181,
" 4,639 ",0.169,
" 4,640 ",0.14,
" 4,641 ",0.089,
" 4,642 ",0.057,
" 4,643 ",0.049,
" 4,644 ",0.041,
" 4,645 ",0.023,
" 4,646 ",0.015,
" 4,647 ",0.017,
" 4,648 ",0.029,
" 4,649 ",0.05,
" 4,650 ",0.067,
" 4,651 ",0.077,
" 4,652 ",0.079,
" 4,653 ",0.076,
" 4,654 ",0.07,
" 4,655 ",0.066,
" 4,656 ",0.05,
" 4,657 ",0.004,
" 4,658 ",0,
" 4,659 ",0,
" 4,660 ",0,
" 4,661 ",0,
" 4,662 ",0.002,
" 4,663 ",0.008,
" 4,664 ",0.014,
" 4,665 ",0.013,
" 4,666 ",0.008,
" 4,667 ",0.005,
" 4,668 ",0.007,
" 4,669 ",0.009,
" 4,670 ",0.024,
" 4,671 ",0.043,
" 4,672 ",0.044,
" 4,673 ",0.027,
" 4,674 ",0.022,
" 4,675 ",0.028,
" 4,676 ",0.041,
" 4,677 ",0.046,
" 4,678 ",0.045,
" 4,679 ",0.059,
" 4,680 ",0.076,
" 4,681 ",0.054,
" 4,682 ",0.059,
" 4,683 ",0.058,
" 4,684 ",0.079,
" 4,685 ",0.128,
" 4,686 ",0.186,
" 4,687 ",0.245,
" 4,688 ",0.266,
" 4,689 ",0.267,
" 4,690 ",0.204,
" 4,691 ",0.134,
" 4,692 ",0.113,
" 4,693 ",0.163,
" 4,694 ",0.208,
" 4,695 ",0.237,
" 4,696 ",0.279,
" 4,697 ",0.294,
" 4,698 ",0.249,
" 4,699 ",0.184,
" 4,700 ",0.143,
" 4,701 ",0.139,
" 4,702 ",0.134,
" 4,703 ",0.126,
" 4,704 ",0.12,
" 4,705 ",0.094,
" 4,706 ",0.06,
" 4,707 ",0.008,
" 4,708 ",0.001,
" 4,709 ",0.003,
" 4,710 ",0.006,
" 4,711 ",0.016,
" 4,712 ",0.025,
" 4,713 ",0.025,
" 4,714 ",0.028,
" 4,715 ",0.039,
" 4,716 ",0.09,
" 4,717 ",0.203,
" 4,718 ",0.391,
" 4,719 ",0.681,
" 4,720 ",0.878,
" 4,721 ",0.93,
" 4,722 ",0.95,
" 4,723 ",0.961,
" 4,724 ",0.945,
" 4,725 ",0.911,
" 4,726 ",0.87,
" 4,727 ",0.771,
" 4,728 ",0.688,
" 4,729 ",0.62,
" 4,730 ",0.48,
" 4,731 ",0.345,
" 4,732 ",0.323,
" 4,733 ",0.384,
" 4,734 ",0.499,
" 4,735 ",0.625,
" 4,736 ",0.693,
" 4,737 ",0.712,
" 4,738 ",0.703,
" 4,739 ",0.691,
" 4,740 ",0.684,
" 4,741 ",0.616,
" 4,742 ",0.452,
" 4,743 ",0.387,
" 4,744 ",0.376,
" 4,745 ",0.321,
" 4,746 ",0.273,
" 4,747 ",0.271,
" 4,748 ",0.293,
" 4,749 ",0.305,
" 4,750 ",0.313,
" 4,751 ",0.334,
" 4,752 ",0.257,
" 4,753 ",0.385,
" 4,754 ",0.476,
" 4,755 ",0.523,
" 4,756 ",0.558,
" 4,757 ",0.568,
" 4,758 ",0.544,
" 4,759 ",0.491,
" 4,760 ",0.415,
" 4,761 ",0.326,
" 4,762 ",0.234,
" 4,763 ",0.14,
" 4,764 ",0.064,
" 4,765 ",0.019,
" 4,766 ",0.001,
" 4,767 ",0.002,
" 4,768 ",0.009,
" 4,769 ",0.034,
" 4,770 ",0.063,
" 4,771 ",0.091,
" 4,772 ",0.12,
" 4,773 ",0.144,
" 4,774 ",0.14,
" 4,775 ",0.14,
" 4,776 ",0.118,
" 4,777 ",0.033,
" 4,778 ",0.01,
" 4,779 ",0.005,
" 4,780 ",0.004,
" 4,781 ",0.006,
" 4,782 ",0.011,
" 4,783 ",0.032,
" 4,784 ",0.067,
" 4,785 ",0.108,
" 4,786 ",0.105,
" 4,787 ",0.086,
" 4,788 ",0.06,
" 4,789 ",0.046,
" 4,790 ",0.033,
" 4,791 ",0.051,
" 4,792 ",0.104,
" 4,793 ",0.146,
" 4,794 ",0.157,
" 4,795 ",0.15,
" 4,796 ",0.16,
" 4,797 ",0.148,
" 4,798 ",0.124,
" 4,799 ",0.099,
" 4,800 ",0.077,
" 4,801 ",0.03,
" 4,802 ",0.005,
" 4,803 ",0,
" 4,804 ",0,
" 4,805 ",0,
" 4,806 ",0.001,
" 4,807 ",0.01,
" 4,808 ",0.026,
" 4,809 ",0.032,
" 4,810 ",0.023,
" 4,811 ",0.013,
" 4,812 ",0.035,
" 4,813 ",0.268,
" 4,814 ",0.744,
" 4,815 ",0.923,
" 4,816 ",0.928,
" 4,817 ",0.894,
" 4,818 ",0.861,
" 4,819 ",0.833,
" 4,820 ",0.788,
" 4,821 ",0.744,
" 4,822 ",0.674,
" 4,823 ",0.562,
" 4,824 ",0.479,
" 4,825 ",0.429,
" 4,826 ",0.358,
" 4,827 ",0.308,
" 4,828 ",0.271,
" 4,829 ",0.264,
" 4,830 ",0.299,
" 4,831 ",0.318,
" 4,832 ",0.285,
" 4,833 ",0.239,
" 4,834 ",0.198,
" 4,835 ",0.155,
" 4,836 ",0.085,
" 4,837 ",0.016,
" 4,838 ",0.007,
" 4,839 ",0.064,
" 4,840 ",0.239,
" 4,841 ",0.413,
" 4,842 ",0.506,
" 4,843 ",0.581,
" 4,844 ",0.618,
" 4,845 ",0.63,
" 4,846 ",0.642,
" 4,847 ",0.645,
" 4,848 ",0.539,
" 4,849 ",0.442,
" 4,850 ",0.556,
" 4,851 ",0.587,
" 4,852 ",0.59,
" 4,853 ",0.586,
" 4,854 ",0.566,
" 4,855 ",0.56,
" 4,856 ",0.58,
" 4,857 ",0.615,
" 4,858 ",0.693,
" 4,859 ",0.777,
" 4,860 ",0.793,
" 4,861 ",0.685,
" 4,862 ",0.536,
" 4,863 ",0.373,
" 4,864 ",0.253,
" 4,865 ",0.208,
" 4,866 ",0.23,
" 4,867 ",0.292,
" 4,868 ",0.383,
" 4,869 ",0.489,
" 4,870 ",0.536,
" 4,871 ",0.488,
" 4,872 ",0.373,
" 4,873 ",0.529,
" 4,874 ",0.691,
" 4,875 ",0.79,
" 4,876 ",0.814,
" 4,877 ",0.79,
" 4,878 ",0.753,
" 4,879 ",0.695,
" 4,880 ",0.597,
" 4,881 ",0.568,
" 4,882 ",0.656,
" 4,883 ",0.694,
" 4,884 ",0.577,
" 4,885 ",0.383,
" 4,886 ",0.373,
" 4,887 ",0.492,
" 4,888 ",0.594,
" 4,889 ",0.671,
" 4,890 ",0.76,
" 4,891 ",0.83,
" 4,892 ",0.846,
" 4,893 ",0.791,
" 4,894 ",0.677,
" 4,895 ",0.565,
" 4,896 ",0.367,
" 4,897 ",0.194,
" 4,898 ",0.198,
" 4,899 ",0.156,
" 4,900 ",0.113,
" 4,901 ",0.107,
" 4,902 ",0.109,
" 4,903 ",0.119,
" 4,904 ",0.136,
" 4,905 ",0.157,
" 4,906 ",0.173,
" 4,907 ",0.174,
" 4,908 ",0.128,
" 4,909 ",0.043,
" 4,910 ",0.003,
" 4,911 ",0.027,
" 4,912 ",0.141,
" 4,913 ",0.277,
" 4,914 ",0.363,
" 4,915 ",0.406,
" 4,916 ",0.38,
" 4,917 ",0.334,
" 4,918 ",0.326,
" 4,919 ",0.27,
" 4,920 ",0.162,
" 4,921 ",0.059,
" 4,922 ",0.03,
" 4,923 ",0.027,
" 4,924 ",0.027,
" 4,925 ",0.031,
" 4,926 ",0.028,
" 4,927 ",0.038,
" 4,928 ",0.123,
" 4,929 ",0.18,
" 4,930 ",0.189,
" 4,931 ",0.222,
" 4,932 ",0.317,
" 4,933 ",0.489,
" 4,934 ",0.584,
" 4,935 ",0.571,
" 4,936 ",0.517,
" 4,937 ",0.448,
" 4,938 ",0.373,
" 4,939 ",0.322,
" 4,940 ",0.327,
" 4,941 ",0.382,
" 4,942 ",0.452,
" 4,943 ",0.498,
" 4,944 ",0.449,
" 4,945 ",0.266,
" 4,946 ",0.182,
" 4,947 ",0.14,
" 4,948 ",0.095,
" 4,949 ",0.53,
" 4,950 ",0.945,
" 4,951 ",0.963,
" 4,952 ",0.853,
" 4,953 ",0.82,
" 4,954 ",0.907,
" 4,955 ",0.966,
" 4,956 ",0.977,
" 4,957 ",0.924,
" 4,958 ",0.714,
" 4,959 ",0.512,
" 4,960 ",0.439,
" 4,961 ",0.396,
" 4,962 ",0.36,
" 4,963 ",0.297,
" 4,964 ",0.227,
" 4,965 ",0.162,
" 4,966 ",0.107,
" 4,967 ",0.073,
" 4,968 ",0.035,
" 4,969 ",0.014,
" 4,970 ",0.026,
" 4,971 ",0.013,
" 4,972 ",0.011,
" 4,973 ",0.023,
" 4,974 ",0.055,
" 4,975 ",0.096,
" 4,976 ",0.117,
" 4,977 ",0.105,
" 4,978 ",0.079,
" 4,979 ",0.064,
" 4,980 ",0.053,
" 4,981 ",0.04,
" 4,982 ",0.016,
" 4,983 ",0.006,
" 4,984 ",0.015,
" 4,985 ",0.045,
" 4,986 ",0.087,
" 4,987 ",0.124,
" 4,988 ",0.154,
" 4,989 ",0.19,
" 4,990 ",0.223,
" 4,991 ",0.242,
" 4,992 ",0.174,
" 4,993 ",0.077,
" 4,994 ",0.033,
" 4,995 ",0.013,
" 4,996 ",0.002,
" 4,997 ",0.001,
" 4,998 ",0.017,
" 4,999 ",0.061,
" 5,000 ",0.144,
" 5,001 ",0.285,
" 5,002 ",0.453,
" 5,003 ",0.568,
" 5,004 ",0.568,
" 5,005 ",0.584,
" 5,006 ",0.674,
" 5,007 ",0.674,
" 5,008 ",0.585,
" 5,009 ",0.509,
" 5,010 ",0.449,
" 5,011 ",0.39,
" 5,012 ",0.323,
" 5,013 ",0.264,
" 5,014 ",0.198,
" 5,015 ",0.153,
" 5,016 ",0.098,
" 5,017 ",0.038,
" 5,018 ",0.092,
" 5,019 ",0.156,
" 5,020 ",0.233,
" 5,021 ",0.335,
" 5,022 ",0.429,
" 5,023 ",0.502,
" 5,024 ",0.544,
" 5,025 ",0.548,
" 5,026 ",0.512,
" 5,027 ",0.451,
" 5,028 ",0.33,
" 5,029 ",0.208,
" 5,030 ",0.141,
" 5,031 ",0.146,
" 5,032 ",0.175,
" 5,033 ",0.202,
" 5,034 ",0.209,
" 5,035 ",0.195,
" 5,036 ",0.17,
" 5,037 ",0.15,
" 5,038 ",0.14,
" 5,039 ",0.146,
" 5,040 ",0.144,
" 5,041 ",0.081,
" 5,042 ",0.038,
" 5,043 ",0.026,
" 5,044 ",0.002,
" 5,045 ",0.001,
" 5,046 ",0.003,
" 5,047 ",0.014,
" 5,048 ",0.029,
" 5,049 ",0.028,
" 5,050 ",0.02,
" 5,051 ",0.01,
" 5,052 ",0.013,
" 5,053 ",0.073,
" 5,054 ",0.228,
" 5,055 ",0.432,
" 5,056 ",0.521,
" 5,057 ",0.509,
" 5,058 ",0.466,
" 5,059 ",0.423,
" 5,060 ",0.401,
" 5,061 ",0.418,
" 5,062 ",0.479,
" 5,063 ",0.523,
" 5,064 ",0.456,
" 5,065 ",0.335,
" 5,066 ",0.417,
" 5,067 ",0.432,
" 5,068 ",0.405,
" 5,069 ",0.391,
" 5,070 ",0.419,
" 5,071 ",0.476,
" 5,072 ",0.554,
" 5,073 ",0.64,
" 5,074 ",0.72,
" 5,075 ",0.775,
" 5,076 ",0.792,
" 5,077 ",0.811,
" 5,078 ",0.823,
" 5,079 ",0.773,
" 5,080 ",0.693,
" 5,081 ",0.6,
" 5,082 ",0.49,
" 5,083 ",0.403,
" 5,084 ",0.364,
" 5,085 ",0.353,
" 5,086 ",0.351,
" 5,087 ",0.39,
" 5,088 ",0.355,
" 5,089 ",0.338,
" 5,090 ",0.553,
" 5,091 ",0.691,
" 5,092 ",0.738,
" 5,093 ",0.718,
" 5,094 ",0.679,
" 5,095 ",0.648,
" 5,096 ",0.633,
" 5,097 ",0.63,
" 5,098 ",0.642,
" 5,099 ",0.695,
" 5,100 ",0.731,
" 5,101 ",0.808,
" 5,102 ",0.836,
" 5,103 ",0.791,
" 5,104 ",0.705,
" 5,105 ",0.584,
" 5,106 ",0.466,
" 5,107 ",0.397,
" 5,108 ",0.409,
" 5,109 ",0.439,
" 5,110 ",0.444,
" 5,111 ",0.418,
" 5,112 ",0.325,
" 5,113 ",0.214,
" 5,114 ",0.373,
" 5,115 ",0.401,
" 5,116 ",0.281,
" 5,117 ",0.17,
" 5,118 ",0.109,
" 5,119 ",0.076,
" 5,120 ",0.067,
" 5,121 ",0.035,
" 5,122 ",0.013,
" 5,123 ",0.015,
" 5,124 ",0.024,
" 5,125 ",0.033,
" 5,126 ",0.065,
" 5,127 ",0.17,
" 5,128 ",0.316,
" 5,129 ",0.405,
" 5,130 ",0.431,
" 5,131 ",0.444,
" 5,132 ",0.439,
" 5,133 ",0.428,
" 5,134 ",0.364,
" 5,135 ",0.291,
" 5,136 ",0.229,
" 5,137 ",0.14,
" 5,138 ",0.125,
" 5,139 ",0.112,
" 5,140 ",0.136,
" 5,141 ",0.181,
" 5,142 ",0.211,
" 5,143 ",0.215,
" 5,144 ",0.198,
" 5,145 ",0.165,
" 5,146 ",0.109,
" 5,147 ",0.061,
" 5,148 ",0.034,
" 5,149 ",0.058,
" 5,150 ",0.213,
" 5,151 ",0.427,
" 5,152 ",0.468,
" 5,153 ",0.416,
" 5,154 ",0.347,
" 5,155 ",0.285,
" 5,156 ",0.253,
" 5,157 ",0.255,
" 5,158 ",0.273,
" 5,159 ",0.294,
" 5,160 ",0.244,
" 5,161 ",0.156,
" 5,162 ",0.158,
" 5,163 ",0.183,
" 5,164 ",0.182,
" 5,165 ",0.174,
" 5,166 ",0.167,
" 5,167 ",0.157,
" 5,168 ",0.154,
" 5,169 ",0.161,
" 5,170 ",0.174,
" 5,171 ",0.187,
" 5,172 ",0.232,
" 5,173 ",0.388,
" 5,174 ",0.512,
" 5,175 ",0.535,
" 5,176 ",0.515,
" 5,177 ",0.5,
" 5,178 ",0.486,
" 5,179 ",0.45,
" 5,180 ",0.41,
" 5,181 ",0.373,
" 5,182 ",0.347,
" 5,183 ",0.329,
" 5,184 ",0.26,
" 5,185 ",0.137,
" 5,186 ",0.132,
" 5,187 ",0.187,
" 5,188 ",0.237,
" 5,189 ",0.257,
" 5,190 ",0.253,
" 5,191 ",0.251,
" 5,192 ",0.257,
" 5,193 ",0.269,
" 5,194 ",0.285,
" 5,195 ",0.303,
" 5,196 ",0.352,
" 5,197 ",0.491,
" 5,198 ",0.649,
" 5,199 ",0.712,
" 5,200 ",0.722,
" 5,201 ",0.694,
" 5,202 ",0.627,
" 5,203 ",0.559,
" 5,204 ",0.509,
" 5,205 ",0.488,
" 5,206 ",0.486,
" 5,207 ",0.489,
" 5,208 ",0.411,
" 5,209 ",0.26,
" 5,210 ",0.397,
" 5,211 ",0.431,
" 5,212 ",0.367,
" 5,213 ",0.345,
" 5,214 ",0.318,
" 5,215 ",0.333,
" 5,216 ",0.365,
" 5,217 ",0.415,
" 5,218 ",0.449,
" 5,219 ",0.439,
" 5,220 ",0.394,
" 5,221 ",0.415,
" 5,222 ",0.348,
" 5,223 ",0.182,
" 5,224 ",0.056,
" 5,225 ",0.026,
" 5,226 ",0.037,
" 5,227 ",0.062,
" 5,228 ",0.117,
" 5,229 ",0.174,
" 5,230 ",0.211,
" 5,231 ",0.215,
" 5,232 ",0.13,
" 5,233 ",0.097,
" 5,234 ",0.076,
" 5,235 ",0.054,
" 5,236 ",0.03,
" 5,237 ",0.018,
" 5,238 ",0.018,
" 5,239 ",0.022,
" 5,240 ",0.019,
" 5,241 ",0.021,
" 5,242 ",0.02,
" 5,243 ",0.014,
" 5,244 ",0.008,
" 5,245 ",0.005,
" 5,246 ",0.008,
" 5,247 ",0.015,
" 5,248 ",0.029,
" 5,249 ",0.049,
" 5,250 ",0.106,
" 5,251 ",0.211,
" 5,252 ",0.397,
" 5,253 ",0.616,
" 5,254 ",0.706,
" 5,255 ",0.718,
" 5,256 ",0.58,
" 5,257 ",0.603,
" 5,258 ",0.69,
" 5,259 ",0.674,
" 5,260 ",0.66,
" 5,261 ",0.676,
" 5,262 ",0.718,
" 5,263 ",0.757,
" 5,264 ",0.786,
" 5,265 ",0.801,
" 5,266 ",0.785,
" 5,267 ",0.746,
" 5,268 ",0.638,
" 5,269 ",0.558,
" 5,270 ",0.555,
" 5,271 ",0.558,
" 5,272 ",0.558,
" 5,273 ",0.581,
" 5,274 ",0.622,
" 5,275 ",0.652,
" 5,276 ",0.642,
" 5,277 ",0.601,
" 5,278 ",0.538,
" 5,279 ",0.476,
" 5,280 ",0.397,
" 5,281 ",0.247,
" 5,282 ",0.348,
" 5,283 ",0.524,
" 5,284 ",0.66,
" 5,285 ",0.751,
" 5,286 ",0.797,
" 5,287 ",0.816,
" 5,288 ",0.814,
" 5,289 ",0.782,
" 5,290 ",0.703,
" 5,291 ",0.567,
" 5,292 ",0.35,
" 5,293 ",0.185,
" 5,294 ",0.104,
" 5,295 ",0.079,
" 5,296 ",0.16,
" 5,297 ",0.242,
" 5,298 ",0.25,
" 5,299 ",0.207,
" 5,300 ",0.169,
" 5,301 ",0.146,
" 5,302 ",0.146,
" 5,303 ",0.174,
" 5,304 ",0.219,
" 5,305 ",0.178,
" 5,306 ",0.2,
" 5,307 ",0.318,
" 5,308 ",0.416,
" 5,309 ",0.52,
" 5,310 ",0.637,
" 5,311 ",0.747,
" 5,312 ",0.832,
" 5,313 ",0.885,
" 5,314 ",0.913,
" 5,315 ",0.926,
" 5,316 ",0.924,
" 5,317 ",0.912,
" 5,318 ",0.885,
" 5,319 ",0.844,
" 5,320 ",0.781,
" 5,321 ",0.699,
" 5,322 ",0.677,
" 5,323 ",0.639,
" 5,324 ",0.598,
" 5,325 ",0.538,
" 5,326 ",0.509,
" 5,327 ",0.508,
" 5,328 ",0.442,
" 5,329 ",0.496,
" 5,330 ",0.733,
" 5,331 ",0.818,
" 5,332 ",0.808,
" 5,333 ",0.755,
" 5,334 ",0.696,
" 5,335 ",0.633,
" 5,336 ",0.557,
" 5,337 ",0.491,
" 5,338 ",0.434,
" 5,339 ",0.367,
" 5,340 ",0.347,
" 5,341 ",0.397,
" 5,342 ",0.442,
" 5,343 ",0.442,
" 5,344 ",0.406,
" 5,345 ",0.407,
" 5,346 ",0.369,
" 5,347 ",0.297,
" 5,348 ",0.257,
" 5,349 ",0.291,
" 5,350 ",0.41,
" 5,351 ",0.523,
" 5,352 ",0.523,
" 5,353 ",0.603,
" 5,354 ",0.594,
" 5,355 ",0.52,
" 5,356 ",0.456,
" 5,357 ",0.371,
" 5,358 ",0.28,
" 5,359 ",0.211,
" 5,360 ",0.161,
" 5,361 ",0.126,
" 5,362 ",0.091,
" 5,363 ",0.051,
" 5,364 ",0.04,
" 5,365 ",0.093,
" 5,366 ",0.164,
" 5,367 ",0.192,
" 5,368 ",0.192,
" 5,369 ",0.166,
" 5,370 ",0.148,
" 5,371 ",0.134,
" 5,372 ",0.124,
" 5,373 ",0.147,
" 5,374 ",0.165,
" 5,375 ",0.174,
" 5,376 ",0.163,
" 5,377 ",0.09,
" 5,378 ",0.106,
" 5,379 ",0.162,
" 5,380 ",0.219,
" 5,381 ",0.284,
" 5,382 ",0.348,
" 5,383 ",0.403,
" 5,384 ",0.441,
" 5,385 ",0.447,
" 5,386 ",0.436,
" 5,387 ",0.41,
" 5,388 ",0.349,
" 5,389 ",0.325,
" 5,390 ",0.318,
" 5,391 ",0.33,
" 5,392 ",0.327,
" 5,393 ",0.309,
" 5,394 ",0.276,
" 5,395 ",0.266,
" 5,396 ",0.268,
" 5,397 ",0.254,
" 5,398 ",0.179,
" 5,399 ",0.115,
" 5,400 ",0.088,
" 5,401 ",0.046,
" 5,402 ",0,
" 5,403 ",0,
" 5,404 ",0,
" 5,405 ",0,
" 5,406 ",0,
" 5,407 ",0,
" 5,408 ",0.001,
" 5,409 ",0.043,
" 5,410 ",0.098,
" 5,411 ",0.156,
" 5,412 ",0.33,
" 5,413 ",0.62,
" 5,414 ",0.751,
" 5,415 ",0.774,
" 5,416 ",0.717,
" 5,417 ",0.619,
" 5,418 ",0.552,
" 5,419 ",0.545,
" 5,420 ",0.574,
" 5,421 ",0.584,
" 5,422 ",0.603,
" 5,423 ",0.609,
" 5,424 ",0.561,
" 5,425 ",0.442,
" 5,426 ",0.625,
" 5,427 ",0.773,
" 5,428 ",0.782,
" 5,429 ",0.769,
" 5,430 ",0.777,
" 5,431 ",0.792,
" 5,432 ",0.818,
" 5,433 ",0.847,
" 5,434 ",0.886,
" 5,435 ",0.916,
" 5,436 ",0.932,
" 5,437 ",0.925,
" 5,438 ",0.908,
" 5,439 ",0.875,
" 5,440 ",0.881,
" 5,441 ",0.927,
" 5,442 ",0.951,
" 5,443 ",0.907,
" 5,444 ",0.851,
" 5,445 ",0.789,
" 5,446 ",0.728,
" 5,447 ",0.688,
" 5,448 ",0.667,
" 5,449 ",0.772,
" 5,450 ",0.83,
" 5,451 ",0.87,
" 5,452 ",0.887,
" 5,453 ",0.866,
" 5,454 ",0.832,
" 5,455 ",0.812,
" 5,456 ",0.825,
" 5,457 ",0.858,
" 5,458 ",0.898,
" 5,459 ",0.936,
" 5,460 ",0.953,
" 5,461 ",0.944,
" 5,462 ",0.919,
" 5,463 ",0.9,
" 5,464 ",0.868,
" 5,465 ",0.829,
" 5,466 ",0.805,
" 5,467 ",0.794,
" 5,468 ",0.804,
" 5,469 ",0.817,
" 5,470 ",0.837,
" 5,471 ",0.859,
" 5,472 ",0.837,
" 5,473 ",0.883,
" 5,474 ",0.977,
" 5,475 ",0.964,
" 5,476 ",0.956,
" 5,477 ",0.96,
" 5,478 ",0.964,
" 5,479 ",0.963,
" 5,480 ",0.961,
" 5,481 ",0.957,
" 5,482 ",0.958,
" 5,483 ",0.969,
" 5,484 ",0.978,
" 5,485 ",0.966,
" 5,486 ",0.916,
" 5,487 ",0.866,
" 5,488 ",0.829,
" 5,489 ",0.781,
" 5,490 ",0.743,
" 5,491 ",0.747,
" 5,492 ",0.755,
" 5,493 ",0.654,
" 5,494 ",0.433,
" 5,495 ",0.344,
" 5,496 ",0.202,
" 5,497 ",0.1,
" 5,498 ",0.098,
" 5,499 ",0.142,
" 5,500 ",0.166,
" 5,501 ",0.218,
" 5,502 ",0.316,
" 5,503 ",0.436,
" 5,504 ",0.541,
" 5,505 ",0.714,
" 5,506 ",0.837,
" 5,507 ",0.859,
" 5,508 ",0.817,
" 5,509 ",0.645,
" 5,510 ",0.447,
" 5,511 ",0.269,
" 5,512 ",0.195,
" 5,513 ",0.184,
" 5,514 ",0.185,
" 5,515 ",0.187,
" 5,516 ",0.274,
" 5,517 ",0.314,
" 5,518 ",0.338,
" 5,519 ",0.304,
" 5,520 ",0.276,
" 5,521 ",0.146,
" 5,522 ",0.073,
" 5,523 ",0.024,
" 5,524 ",0.003,
" 5,525 ",0.006,
" 5,526 ",0.035,
" 5,527 ",0.08,
" 5,528 ",0.097,
" 5,529 ",0.078,
" 5,530 ",0.041,
" 5,531 ",0.015,
" 5,532 ",0.01,
" 5,533 ",0.027,
" 5,534 ",0.058,
" 5,535 ",0.079,
" 5,536 ",0.075,
" 5,537 ",0.051,
" 5,538 ",0.029,
" 5,539 ",0.019,
" 5,540 ",0.022,
" 5,541 ",0.027,
" 5,542 ",0.075,
" 5,543 ",0.143,
" 5,544 ",0.167,
" 5,545 ",0.294,
" 5,546 ",0.571,
" 5,547 ",0.671,
" 5,548 ",0.725,
" 5,549 ",0.767,
" 5,550 ",0.812,
" 5,551 ",0.847,
" 5,552 ",0.873,
" 5,553 ",0.893,
" 5,554 ",0.906,
" 5,555 ",0.916,
" 5,556 ",0.906,
" 5,557 ",0.871,
" 5,558 ",0.807,
" 5,559 ",0.732,
" 5,560 ",0.66,
" 5,561 ",0.603,
" 5,562 ",0.544,
" 5,563 ",0.426,
" 5,564 ",0.314,
" 5,565 ",0.184,
" 5,566 ",0.095,
" 5,567 ",0.061,
" 5,568 ",0.051,
" 5,569 ",0.078,
" 5,570 ",0.115,
" 5,571 ",0.164,
" 5,572 ",0.211,
" 5,573 ",0.225,
" 5,574 ",0.245,
" 5,575 ",0.272,
" 5,576 ",0.296,
" 5,577 ",0.327,
" 5,578 ",0.369,
" 5,579 ",0.403,
" 5,580 ",0.422,
" 5,581 ",0.414,
" 5,582 ",0.37,
" 5,583 ",0.295,
" 5,584 ",0.185,
" 5,585 ",0.077,
" 5,586 ",0.022,
" 5,587 ",0.014,
" 5,588 ",0.022,
" 5,589 ",0.042,
" 5,590 ",0.059,
" 5,591 ",0.058,
" 5,592 ",0.042,
" 5,593 ",0.026,
" 5,594 ",0.047,
" 5,595 ",0.048,
" 5,596 ",0.045,
" 5,597 ",0.062,
" 5,598 ",0.093,
" 5,599 ",0.11,
" 5,600 ",0.112,
" 5,601 ",0.116,
" 5,602 ",0.12,
" 5,603 ",0.12,
" 5,604 ",0.135,
" 5,605 ",0.19,
" 5,606 ",0.197,
" 5,607 ",0.151,
" 5,608 ",0.113,
" 5,609 ",0.074,
" 5,610 ",0.048,
" 5,611 ",0.047,
" 5,612 ",0.062,
" 5,613 ",0.086,
" 5,614 ",0.121,
" 5,615 ",0.147,
" 5,616 ",0.16,
" 5,617 ",0.115,
" 5,618 ",0.102,
" 5,619 ",0.111,
" 5,620 ",0.115,
